idx,x,y,z
50,-0.041280128,-0.8483189,2.540628
51,0.21614414,-0.8221877,2.5200276
52,-0.0402672,-0.85044104,2.542099
53,0.21655528,-0.8224776,2.519588
54,-0.039424594,-0.8510556,2.5434184
55,0.21708572,-0.82118285,2.5183842
56,-0.038396414,-0.8492526,2.5431879
57,0.21756491,-0.82263696,2.5185337
58,-0.037478052,-0.84825283,2.5431185
59,0.21760476,-0.82220167,2.518019
60,-0.03668575,-0.8478905,2.5430245
61,0.21732274,-0.8232152,2.5195737
62,-0.036175746,-0.8489691,2.543675
63,0.21712682,-0.82386494,2.519779
64,-0.036536366,-0.84930015,2.5437136
65,0.21680626,-0.8253597,2.5202057
66,-0.03643207,-0.8495221,2.5437803
67,0.2166414,-0.82526064,2.519359
68,-0.03592073,-0.85025305,2.5442677
69,0.21608618,-0.82550234,2.519711
70,-0.035782583,-0.85032654,2.5442553
71,0.2155667,-0.8255751,2.519406
72,-0.03626382,-0.85069656,2.5457299
73,0.21508962,-0.825279,2.5185995
74,-0.038871914,-0.8497336,2.5471969
75,0.21455273,-0.82538253,2.5185742
76,-0.04302936,-0.84892535,2.547236
77,0.2134622,-0.82591414,2.5195823
78,0.21206853,-0.8252118,2.5198014
79,0.20931762,-0.82526374,2.5210035
80,0.20697577,-0.82636625,2.5226161
81,0.20538515,-0.8287002,2.522359
82,-0.50176495,-0.8574549,2.5248604
83,-0.4930913,-0.86213905,2.526493
84,-0.48586884,-0.86085445,2.526497
85,-0.4819162,-0.85781705,2.5255938
86,-0.47836497,-0.85648626,2.5249524
87,-1.1231034,-0.8873817,2.5593898
88,-1.1136473,-0.8870108,2.560844
89,-1.1065397,-0.88629466,2.5609636
90,-1.1045175,-0.8847009,2.5604234
91,-1.1070838,-0.8815151,2.5578094
92,-0.93843013,-0.8785394,2.6012154
93,-0.9316752,-0.8767308,2.6022341
94,-0.92815626,-0.8765078,2.6026115
95,-0.92777437,-0.87678444,2.6028757
96,-0.92930406,-0.87753356,2.601946
97,-1.3338692,-0.87475216,2.5490947
98,-0.93173516,-0.87630016,2.601433
99,-1.3280767,-0.87887114,2.5513496
100,-0.9341918,-0.8742195,2.6015873
101,-1.3218825,-0.88160586,2.5514958
102,-0.93554485,-0.8737253,2.6015983
103,-1.315422,-0.8824553,2.5503025
104,-0.9362105,-0.8739575,2.6017659
105,-1.3109179,-0.88245714,2.5494869
106,-0.9365723,-0.8733946,2.6015887
107,-1.3093283,-0.88211536,2.548947
108,-0.93682253,-0.87386936,2.6007056
109,-1.3095359,-0.88189816,2.5489697
110,-0.9375044,-0.8748679,2.5998816
111,-1.3112037,-0.88050866,2.5482464
112,-0.93861806,-0.8755185,2.5995946
113,-1.312584,-0.8799954,2.5476615
114,-0.93951786,-0.8737749,2.600752
115,-1.3138825,-0.8806619,2.5471783
116,-0.9395201,-0.8733022,2.6011834
117,-1.3148855,-0.8829262,2.5465786
118,-0.9374339,-0.8735579,2.5994358
119,-1.3151007,-0.8851826,2.545808
120,-0.9306163,-0.8727624,2.5962074
121,-1.3146863,-0.8866215,2.545357
122,-1.3144517,-0.8875145,2.5450716
123,-1.3131816,-0.8883564,2.544774
124,-1.3094349,-0.8880278,2.5438914
125,-0.5614132,-0.8671962,2.507376
126,1.104167,-0.80048704,2.670487
127,1.1049799,-0.7968746,2.667797
128,1.1088846,-0.794922,2.6656637
129,1.1118152,-0.7945882,2.6649373
130,1.1133775,-0.79717755,2.6651566
131,0.8583908,-0.8075765,2.6160767
132,1.1139946,-0.79988575,2.6654935
133,0.85545075,-0.80686367,2.617825
134,1.1129811,-0.7999996,2.6652274
135,0.85508263,-0.8065976,2.618782
136,1.1122639,-0.79879236,2.665009
137,0.8559236,-0.8058748,2.6194422
138,1.1114403,-0.79762226,2.665166
139,0.8565346,-0.80558443,2.6198504
140,1.1116034,-0.7976872,2.6660218
141,0.8569261,-0.8061851,2.6198704
142,1.1114376,-0.7992394,2.667636
143,0.8574354,-0.8071355,2.6196718
144,1.1110921,-0.80181956,2.6685526
145,0.85759586,-0.80764043,2.6194406
146,1.1106867,-0.802534,2.6688042
147,0.85709965,-0.806923,2.6195064
148,1.1100172,-0.8022305,2.6687803
