idx,x,y,z
142,-0.11518392,-0.872513,2.697214
143,0.07106891,-0.85939133,2.6954565
144,-0.115473896,-0.8723711,2.697441
145,0.06860256,-0.8587874,2.6958592
146,-0.11553255,-0.87330365,2.6980293
147,0.06591523,-0.8581333,2.6966927
148,-0.114045516,-0.874791,2.6984725
149,0.06410259,-0.8584693,2.6975029
150,-0.1109378,-0.8758879,2.6981683
151,0.06435389,-0.8588059,2.6984093
152,-0.10945521,-0.87637466,2.6975996
153,0.06654257,-0.8586781,2.6983755
154,-0.1105807,-0.8763374,2.6969795
155,0.07128417,-0.8568498,2.6967556
156,-0.11167659,-0.87705874,2.6969793
157,0.0768929,-0.8542994,2.69419
158,-0.112356134,-0.877973,2.6968226
159,-0.11270293,-0.87740654,2.6966205
160,-0.11212428,-0.8752632,2.696919
161,-0.11140072,-0.8732838,2.6976957
162,-0.111033306,-0.8710594,2.698574
163,0.09776104,-0.85076594,2.8474839
164,0.09768255,-0.850277,2.8451872
165,0.09837249,-0.84960437,2.8422997
166,0.09920815,-0.8487315,2.8401232
167,0.098731846,-0.84888196,2.8396025
168,0.0980316,-0.85100013,2.8389502
169,-0.058615845,-0.8614648,2.8364704
170,0.096681215,-0.85239357,2.8385487
171,-0.059661474,-0.8617272,2.83359
172,0.095121846,-0.8533534,2.8381336
173,-0.06082199,-0.8620773,2.8315635
174,0.09366688,-0.85275596,2.837052
175,-0.06203027,-0.86212605,2.8303008
176,0.09296207,-0.85365015,2.835909
177,-0.06206712,-0.8640158,2.8299854
178,-0.060760994,-0.8673257,2.8306415
179,-0.058787033,-0.87195694,2.830235
180,-0.05579802,-0.87831134,2.829695
181,-0.055959694,-0.88486,2.8284197
182,-0.058068532,-0.88764167,2.8255498
183,-0.0061261747,-0.8816926,2.0129187
184,-0.0063498258,-0.88046145,2.012381
185,-0.006369176,-0.8797996,2.0110958
186,0.16596028,-0.86871773,2.0069685
187,-0.0056567173,-0.8800199,2.0098166
188,0.16467923,-0.8698778,2.0120027
189,-0.0049698213,-0.8804736,2.008884
190,0.16593716,-0.87027025,2.014645
191,-0.0044145575,-0.88126516,2.0085196
192,0.16880654,-0.86930656,2.0151832
193,-0.0043488867,-0.8823767,2.0090168
194,0.17313853,-0.86826307,2.019013
195,-0.004465042,-0.88365173,2.009958
196,-0.0045047067,-0.88448304,2.011051
197,-0.0048415894,-0.883277,2.0108294
198,-0.005341965,-0.88036144,2.0099232
199,0.20383923,-0.8641102,2.123471
200,0.20173931,-0.86418366,2.1225007
201,0.19867374,-0.8654901,2.121848
202,0.19579372,-0.8663454,2.121095
203,0.19428562,-0.8660042,2.1203287
204,0.047482092,-0.88675976,2.1701078
205,0.046536546,-0.88280165,2.1674654
206,0.04728858,-0.87871134,2.168972
207,0.048765156,-0.87749463,2.171671
208,0.051743727,-0.87723887,2.1732006
209,0.054042276,-0.87822914,2.173548
210,0.0556271,-0.87922853,2.171969
211,0.058245264,-0.8803212,2.1690621
212,0.66792095,-0.8499509,2.2067876
213,0.66542596,-0.8494538,2.2026865
214,0.51423913,-0.8567609,2.2076886
215,0.5073408,-0.8534275,2.2066302
216,0.9867292,-0.83418757,2.2377102
217,0.9812509,-0.8366927,2.2393327
218,0.9769094,-0.8366767,2.2403467
219,0.97536576,-0.8348709,2.24073
220,0.97576624,-0.83339614,2.2408566
221,0.9777973,-0.832739,2.2408814
222,0.78473514,-0.85435486,2.2112906
223,0.9797187,-0.83340085,2.2409067
224,0.78008413,-0.8542494,2.2108564
225,0.98052776,-0.8341979,2.240894
226,0.77591777,-0.8512254,2.2111807
227,0.98078966,-0.8352743,2.2406619
228,0.7726452,-0.8512256,2.2105684
229,0.98109674,-0.8349105,2.240422
230,0.7656919,-0.8515382,2.2076085
231,0.9816561,-0.8338082,2.2400472
232,0.98171747,-0.8323043,2.2398062
233,0.9815971,-0.8310083,2.239794
234,0.97910386,-0.830523,2.2392292
235,0.974573,-0.83044845,2.2373886
236,0.9700185,-0.8304392,2.2344873
237,0.45868936,-0.8584205,2.2813406
238,0.46605003,-0.85516006,2.2817707
239,-0.22278155,-0.88328284,2.2218204
240,-0.22016233,-0.88450164,2.2227168
241,-0.06808912,-0.8723461,2.318038
242,-0.06254346,-0.87072676,2.319309
243,-0.06254346,-0.87072676,2.319309
244,-0.5130917,-0.88887507,2.2943132
245,-0.5061437,-0.88779736,2.2936778
246,-0.5019552,-0.8872233,2.293244
247,-1.112292,-0.92441934,2.1658285
248,-1.1105261,-0.92211914,2.1653495
249,-1.1112552,-0.9184371,2.164011
250,-1.1117041,-0.91670245,2.1623588
251,-1.112874,-0.9147124,2.1615272
252,-1.1145931,-0.91518784,2.1610363
253,-0.9518308,-0.9084199,2.1917164
254,-0.9520817,-0.9069089,2.189488
255,-0.95617616,-0.90716875,2.186787
256,-0.96038043,-0.9070655,2.1843493
257,-0.96507156,-0.90677476,2.1820116
258,-1.3046322,-0.917801,2.1298652
259,-1.301264,-0.9175669,2.1296887
260,-1.2987764,-0.9176447,2.130046
261,-1.2973233,-0.91716164,2.1294727
262,-1.2970887,-0.9170823,2.129647
263,-1.2970936,-0.91683304,2.1300077
264,-1.2981926,-0.9171736,2.129901
265,-1.0892745,-0.90344894,2.2066004
266,-1.3000531,-0.9167608,2.1295433
267,-1.0875845,-0.9031948,2.2057202
268,-1.300461,-0.91561294,2.1303747
269,-1.0864898,-0.90428966,2.2053056
270,-1.2993126,-0.9148909,2.1313207
271,-1.0862074,-0.9058721,2.2053485
272,-1.298431,-0.915086,2.1326513
273,-1.0871768,-0.9056964,2.204944
274,-1.298667,-0.9170058,2.1333227
275,-1.0879223,-0.9056426,2.2044828
276,-1.2988658,-0.9177747,2.1332479
277,-1.0884297,-0.9044389,2.2034705
278,-1.2986763,-0.9177366,2.132818
279,-1.0886178,-0.9046881,2.2032695
280,-1.2980646,-0.91747487,2.1329808
281,-1.0885853,-0.9047638,2.2034302
282,-1.298025,-0.9168775,2.1328528
283,-1.0889131,-0.904983,2.2040954
284,-1.2978282,-0.91578233,2.133156
285,-1.0892905,-0.903589,2.2045293
286,-1.2980453,-0.9148964,2.1328752
287,-1.0897615,-0.9026461,2.2048717
288,-1.2977412,-0.9142698,2.133383
289,-1.0899998,-0.9026379,2.204655
290,-1.2960634,-0.9142653,2.1342459
291,-1.089467,-0.9032751,2.2042232
292,-1.2955467,-0.9150834,2.1348195
293,-1.08819,-0.9046803,2.2038262
294,-1.2958708,-0.9155334,2.1341643
295,-1.0860268,-0.90559304,2.2027078
296,-1.2965674,-0.91689116,2.1337864
297,-1.0800238,-0.90655667,2.201966
298,-1.2976023,-0.9198067,2.1339345
299,-1.2981392,-0.92020863,2.1323123
300,-1.2966499,-0.9185295,2.1316733
301,-1.2940578,-0.91598195,2.1310332
302,-1.291637,-0.9142631,2.1283476
303,-0.7119901,-0.9055346,2.227746
304,-0.70871043,-0.9103839,2.2259703
305,-0.057688203,-0.88556135,2.1737537
