idx,x,y,z
470,0.8324572,0.13706578,3.9354367
471,0.83227766,0.13693573,3.934072
472,0.83205765,0.13938099,3.9326067
473,0.8318536,0.13965958,3.9318044
474,0.6252372,0.11252707,3.8464355
475,0.83118147,0.1410935,3.932571
476,0.832764,0.14379323,3.933241
477,0.6265944,0.1075259,3.837482
478,0.83357936,0.1449008,3.9339464
479,0.83358383,0.14640893,3.933752
480,0.63838166,0.10632481,3.8432388
481,0.8310586,0.14615877,3.933858
482,0.82972294,0.14403789,3.9324203
483,0.63732797,0.106448166,3.8397074
484,0.8300718,0.14310363,3.9313135
485,0.63299185,0.10851529,3.8366268
486,0.8328152,0.14276075,3.9312
487,0.62697035,0.11069183,3.836598
488,0.8351881,0.14315307,3.9323716
489,0.836614,0.14084306,3.931686
490,0.8339106,0.1366627,3.9305396
491,0.6262923,0.10824082,3.8330846
492,0.83504695,0.13557488,3.9290419
493,0.83660334,0.13704693,3.927641
494,0.83820945,0.13981044,3.9272084
495,0.83974934,0.14110348,3.928097
496,0.84047496,0.13990624,3.9293282
497,0.84010744,0.13646796,3.932127
498,0.841779,0.1309892,3.933286
