idx,x,y,z
325,1.1904514,-0.61382437,2.931458
326,0.9789292,-0.68641466,2.9765742
327,1.1907091,-0.61360604,2.930925
328,0.97850573,-0.68617153,2.9769757
329,1.1908314,-0.61448026,2.9307456
330,0.9779039,-0.68634266,2.9772124
331,1.1912465,-0.6156713,2.9306533
332,0.97648823,-0.68666625,2.9768577
333,1.1915438,-0.615707,2.9305005
334,0.9753716,-0.68702006,2.9764266
335,1.1914402,-0.61549205,2.9303432
336,0.9752178,-0.68708926,2.9762425
337,1.1913083,-0.61570257,2.9300184
338,0.9750559,-0.6872265,2.9766052
339,1.1910206,-0.61627895,2.9299178
340,0.9752333,-0.68634725,2.9775124
341,1.1909971,-0.6162662,2.9296901
342,0.9749887,-0.68648356,2.9779422
343,1.1911063,-0.616737,2.9295774
344,0.97473973,-0.68662184,2.97803
345,1.191068,-0.6169921,2.929525
346,0.9751444,-0.68694925,2.977888
347,1.1909573,-0.61670995,2.9296632
348,0.97603345,-0.6873236,2.9775894
349,1.1904274,-0.6159707,2.9297142
350,0.97657096,-0.68728316,2.9772134
351,1.189845,-0.6157431,2.9295664
352,0.97759867,-0.68742347,2.9769478
353,1.1894003,-0.6161948,2.9294686
354,0.97838223,-0.6876408,2.977069
355,1.1890626,-0.6168277,2.929221
356,0.9781211,-0.6878387,2.976756
357,1.1890297,-0.6171374,2.9292443
358,0.9776279,-0.6875254,2.976849
359,1.189096,-0.6168687,2.9295309
360,0.9771927,-0.6872717,2.9770148
361,1.1890558,-0.6161632,2.9299364
362,0.97649854,-0.6870378,2.9770277
363,1.1888943,-0.61569566,2.9302554
364,0.9753485,-0.68666756,2.977013
365,1.1887816,-0.61593926,2.9307094
366,0.9743928,-0.68628246,2.9767811
367,1.1886594,-0.6164213,2.931056
368,0.9734272,-0.6855854,2.9765434
369,1.1886994,-0.6162157,2.9310443
370,0.97275573,-0.6848239,2.9758277
371,1.1885695,-0.61539155,2.9311147
372,0.97313434,-0.6851895,2.9752088
373,1.1876239,-0.61524194,2.931624
374,1.1858337,-0.6148357,2.9329603
375,1.1827729,-0.61241174,2.9362452
376,1.177612,-0.608922,2.9419413
377,1.1723692,-0.60814136,2.9479308
378,1.1653823,-0.60840946,2.9539635
379,0.6485081,-0.64067787,3.0217047
380,0.7368038,-0.6326567,3.1164186
381,0.210325,-0.7203762,3.1319363
382,-0.03724936,-0.6914847,2.2365084
383,-0.03852516,-0.68999696,2.2364368
384,-0.041305434,-0.6908459,2.2340777
385,0.1875569,-0.69466054,2.0130339
386,0.18812412,-0.6967088,2.0163646
387,0.18825963,-0.6961961,2.018796
388,0.18775448,-0.6959873,2.0181897
389,0.18722612,-0.6948902,2.0176425
390,0.18649235,-0.69475603,2.0161574
391,0.1857568,-0.6980063,2.0157828
392,0.18717444,-0.70253116,2.0145297
393,-0.13287985,-0.68990046,1.8023208
394,-0.13397397,-0.6895338,1.8001988
395,-0.13501352,-0.6893875,1.7988417
396,-0.13641672,-0.69039,1.7983956
397,-0.13804226,-0.69360447,1.7965541
398,-0.12856469,-0.687771,1.5799097
399,-0.12802038,-0.6879896,1.5831048
400,-0.12782978,-0.6878223,1.586278
401,0.16345255,-0.601627,1.5286729
402,-0.12768972,-0.68772846,1.5884888
403,0.16615486,-0.59516853,1.5311934
404,-0.1274665,-0.687706,1.5892075
405,-0.12730365,-0.6880672,1.5890404
406,-0.12713853,-0.6886258,1.5884523
407,0.16305189,-0.6023508,1.5296988
408,-0.12697478,-0.68883014,1.5877998
409,0.16141115,-0.6037366,1.5285252
410,-0.12675758,-0.6887044,1.5874019
411,0.16080797,-0.6049775,1.5279545
412,-0.12625036,-0.68834555,1.5873427
413,0.16041592,-0.6076673,1.5277383
414,-0.12562548,-0.688141,1.5874141
415,0.15977357,-0.6110692,1.5271792
